,page_link,product_name,item_no,description,style,material,type_class,color,rating
972,https://www.overstock.com/Home-Garden/A.R.T.-Furniture-Epicenters-Upholstered-Wilsey-Sofa/20999492/product.html?refccid=BML5TNWWPMEIY6KAUU4CVTOYLM&searchidx=1973,A.R.T. Furniture Epicenters Upholstered Wilsey Sofa,26793031,"The deceptively simple design of the Epicenters Upholstered Wilsey Sofa offers a beautiful interplay of hard and soft: exposed wood trim and legs in a rich natural finish contrasted with textured upholstery detailed with channel tufting and self welting. The sofa comes with two 18"" square toss pillows and two 15"" x 25"" toss pillows filled with a luxurious down blend.",Modern & Contemporary,,Sofa,Grey,0.0
973,https://www.overstock.com/Home-Garden/Benedetto-Chocolate-Brown-Upholstered-Sofa/12022023/product.html?refccid=BML5TNWWPMEIY6KAUU4CVTOYLM&searchidx=1974,Benedetto Chocolate Brown Upholstered Sofa,18896782,"Welcome your family and guests to a casual evening watching TV or chatting, or just kick back with a good book on this soft, foam-filled sofa. This sofa features a tufted back and sloped, double-track armrests to provide a hint of visual interest, and it comes with three throw pillows to liven up the look.",Transitional,"Fabric, Wood",Sofa,Brown,0.0
974,https://www.overstock.com/Home-Garden/Simmons-Upholstery-Encino-Charcoal-Sofa/22635209/product.html?refccid=BML5TNWWPMEIY6KAUU4CVTOYLM&searchidx=1975,Simmons Upholstery Encino Charcoal Sofa,28244147,"This Simmons Upholstery Encino charcoal sofa will upgrade your living decor featuring a flared arm, tufted back cushions and accented with toss pillows with a decorative design. This sofa is covered in a plush charcoal colored fabric.","Casual, Modern & Contemporary","Fabric, Foam, Wood",Sofa,Grey,0.0
975,https://www.overstock.com/Home-Garden/Simmons-Upholstery-Yahtzee-Pearl-Double-Motion-Sofa/22635157/product.html?refccid=BML5TNWWPMEIY6KAUU4CVTOYLM&searchidx=1976,Simmons Upholstery Yahtzee Pearl Double Motion Sofa,28244163,"This Simmons Upholstery Yahtzee double motion sofa is covered in a light toned, performance leather like fabric. Dual recliners on each end, and Beauty Rest pocketed coil seating add to the comfort and longevity of this sofa. This piece can fit most decorating styles and the high level of craftsmanship will make it a staple for many years.","Casual, Traditional","Faux Leather, Foam, Wood",Sofa,White,0.0
976,https://www.overstock.com/Home-Garden/Offex-HERCULES-Imagination-Series-Black-Leather-Sofa-and-Chair-Set-OF-ZB-IMAG-SET13-GG/16791532/product.html?refccid=BML5TNWWPMEIY6KAUU4CVTOYLM&searchidx=1977,Offex HERCULES Imagination Series Black Leather Sofa and Chair Set [OF-ZB-IMAG-SET13-GG],23097304,"The Imagination Series offers modular pieces to create the room setup of your choosing. Go beyond the norm to create a functional area for your business. The design of the furniture allows it to transition perfectly from contemporary to a transitional setting. Purchase this complete set and add on any additional pieces now or later. LeatherSoft is leather and polyurethane for added Softness and Durability.CA117 Fire Retardant Foam.Middle Chair: (2)-Overall Size: 28""W x 28.75""D x 27.25""H. Seat Size: 22""W x 28""D x 17.25""H. Back Size: 28""W x 10.5""H.",Tight Back,Leather,Sofa,,0.0
977,https://www.overstock.com/Home-Garden/Vauxhall-Sofa-Cream-Grey/24104315/product.html?refccid=BML5TNWWPMEIY6KAUU4CVTOYLM&searchidx=1978,Vauxhall Sofa (Cream/ Grey),29556943,"A stylish contemporary take on a classic design, this timeless sofa from the Vauxhall collection boasts spacious seats and ample cushioning for immersive comfort.","Modern & Contemporary, Transitional","Fabric, Polyester",Sofa,"Cream, Grey",0.0
978,https://www.overstock.com/Home-Garden/Southern-Motions-Grand-Slam-Blue-Microfiber-Reclining-Sofa/23387116/product.html?refccid=BML5TNWWPMEIY6KAUU4CVTOYLM&searchidx=1979,Southern Motion's Grand Slam Blue Microfiber Reclining Sofa,28910046,"Make family movie night and game day more comfortable with this reclining sofa. This sofa manually reclines to give you complete control over your seat position, and it features microfiber upholstery for a modern, transitional style.",Transitional,Microfiber,Sofa,Blue,0.0
979,https://www.overstock.com/Home-Garden/Chandler-Contemporary-Sofa-in-Brushed-Stainless-Steel-Finish-and-Dark-Grey-Fabric/22816904/product.html?refccid=X72M2OFMWBMJLDSOQD7BI6PQNE&searchidx=1980,Chandler Contemporary Sofa in Brushed Stainless Steel Finish and Dark Grey Fabric,28402395,"The Armen Living Chandler modern sofa features a unique, yet practical design that makes it ideal for any contemporary household. The Chandler's frame is made of durable Brushed Stainless Steel, while the cushions and back are foam padded and upholstered in rich fabric. The tufted upholstery accents and overall shape of the piece makes it reminiscent of the Lawson sofa design while retaining traditional mid-century sofa elements. The exposed metal legs of the Chandler add a stylish aesthetic quality while the tall arm design provides exceptional support. Pair the Chandler sofa with the matching Chandler chair and loveseat to create a cohesive home furnishing experience. The beautiful Chandler is available with sleek dark grey fabric upholstery.","Mid-Century Modern, Modern & Contemporary","Fabric, Stainless Steel, Wood",Sofa,Grey,0.0
980,https://www.overstock.com/Home-Garden/Kardiel-Cumulus-Mid-century-Modern-Tufted-Neptune-Plush-Velvet-Sofa/14693197/product.html?refccid=X72M2OFMWBMJLDSOQD7BI6PQNE&searchidx=1981,Kardiel Cumulus Mid-century Modern Tufted Neptune Plush Velvet Sofa,21225626,"A reproduction of European design origin, this luxurious and sophisticated sofa becomes the centerpiece of any space it occupies. The bold modern low profile shape exists in complete juxtaposition to the extensive opulent full body button tufting design. Through the combination of both traits rises Cumulus, one of the most stunning modern classic sofa designs to date. ",,Velvet,Sofa,Blue,0.0
981,https://www.overstock.com/Home-Garden/Shackleton-Sofa/24104511/product.html?refccid=X72M2OFMWBMJLDSOQD7BI6PQNE&searchidx=1982,Shackleton Sofa,29557156,"Classic rolled arms are exaggerated in scale to give the otherwise traditional Shackleton sofa a touch of unique charm, beautifully complemented by softly textured upholstery.","Modern & Contemporary, Traditional, Transitional","Fabric, Polyester Blend",Sofa,Grey,0.0
982,https://www.overstock.com/Home-Garden/Signature-Design-by-Ashley-Daily-Conemporary-Midnight-Sofa/20844692/product.html?refccid=X72M2OFMWBMJLDSOQD7BI6PQNE&searchidx=1983,Signature Design by Ashley Daily Conemporary Midnight Sofa,26656182,"Indulge your lust for comfort and love for contemporary design with this sofa. Made for easy, everyday living, it's upholstered in a sumptuously soft fabric with a hint of herringbone texturing. Divided back design puts pillow plushness and support right where it's needed most. Overstuffed pillow top armrests are the stuff dreams are made of.",Modern & Contemporary,Polyester,Sofa,Blue,0.0
983,https://www.overstock.com/Home-Garden/Sadie-Dual-Recliner-Sofa/18913745/product.html?refccid=X72M2OFMWBMJLDSOQD7BI6PQNE&searchidx=1984,Sadie Dual Recliner Sofa,24969622,"Featuring stylish flared arms, luxuriously soft charcoal upholstery, and unique frame-style channel tufting, the Sadie collection makes a beautiful addition to any living space. This timeless sofa boasts two reclining seats, memory foam-topped seat cushions, and a sinuous spring suspension to ensure both comfort and longevity.",Modern & Contemporary,Polyester,"Recliner, Sofa",Grey,0.0
984,https://www.overstock.com/Home-Garden/SOFA-TRENDZ-Courtney-Grey-Sofa/15232215/product.html?refccid=X72M2OFMWBMJLDSOQD7BI6PQNE&searchidx=1985,SOFA TRENDZ Courtney Grey Sofa,21706682,"Brilliant design features and wonderfully vibrant color make the Courtney sofa by SOFA TRENDZ a smart choice for your contemporary living/entertainment/den seating area. This attractive sofa is available in a striking and lush grey instantly making this the eye-catching focal point of any room. The dramatic grey tones are amazingly versatile when coordinating room setting/decor choices. Additional design elements include deeply padded arm and seat cushions along with a plushly pillowed back, which continues the modern look and feel of this. And be assured that quality craftsmanship in every detail ensures comfort and durability. The Courtney design incorporates solid hardwoods, sinuous spring cushioning and high density padding for that bounce back feel every time you sit. The Courtney sofa is a bold and engaging way to create a showcase of visual appeal and charm to your home and will provide you and your family with years of comfort and style. . SOFA ONLY",Modern & Contemporary,Polyester,Sofa,Grey,0.0
985,https://www.overstock.com/Home-Garden/SofaTrendz-Dane-Two-Tone-Mocha-Sofa/20846608/product.html?refccid=X72M2OFMWBMJLDSOQD7BI6PQNE&searchidx=1986,SofaTrendz Dane Two Tone Mocha Sofa,26657889,"Vibrant contemporary design and attractive accents make the Dane sofa from SofaTrendz a great way to add charming appeal to your seating area. Available in a warm light mocha brown with contrasting saddle brown tones, this sofa also includes coordinating throw pillows in complimentary colors and patterns to pull together this contemporary and stylish look. Quality craftsmanship in every detail ensures comfort and durability. Sofa design incorporates solid hardwoods, sinuous spring cushioning and high density padding for that bounce back feel every time you sit. If your living room/den/loft area needs a change of scenery, give it stunning appeal with the Dane sofa and make it the right choice for your home. SOFA ONLY",Modern & Contemporary,"Faux Leather, Polyester Blend",Sofa,Brown,0.0
986,https://www.overstock.com/Home-Garden/Skyline-Furniture-Tufted-Settee-in-Linen/20012092/product.html?refccid=X72M2OFMWBMJLDSOQD7BI6PQNE&searchidx=1987,Skyline Furniture Tufted Settee in Linen,25923275,"A flawless choice for grand living spaces and small studios alike, the Davis Settee is sure to be a bright spot in your decor. Rich with details that borrow from traditional sources, including handcrafted diamond tufting and delicate legs with beautiful turned styling. Coordinates like a dream in a selection of fabrics.",Modern & Contemporary,Fabric,Sofa,"Blue, Green, Tan",0.0
987,https://www.overstock.com/Home-Garden/LYKE-Home-Leila-Gray-Sofa/20992033/product.html?refccid=X72M2OFMWBMJLDSOQD7BI6PQNE&searchidx=1988,LYKE Home Leila Gray Sofa,26786347,"Sophisticated and inviting, the Leila sofa by LYKE Home is a charming and affordable way to create a cheerful, comfortable room environment. The Leila sofa is available in a soft gray, making this seating an easy match for abundant room settings and décor choices. Additional design elements include track-style arms, tapered legs and deeply padded tufted seat and back cushions, which contribute to the attractive look and feel of this sofa. Quality craftsmanship in every detail ensures comfort and durability. With its lush tones, comfortable seating and bright styling, the Leila sofa will make your living room/seating area the most in demand room in your home and will provide your family and friends years of comfortable and relaxed living.",Mid-Century Modern,Polyester,Sofa,Grey,0.0
988,https://www.overstock.com/Home-Garden/Katalina-Sofa/20179394/product.html?refccid=X72M2OFMWBMJLDSOQD7BI6PQNE&searchidx=1989,Katalina Sofa,26071931,"The Katalina contemporary sofa set intersects the mid-century and today. This collection features selected blue linen fabric, natural wooden tapered legs and expertly crafted button-tufted backrest. Bring home this collection, you will enjoy its comfortable seating and stylish looks.",Modern & Contemporary,Wood,Sofa,Blue,0.0
989,https://www.overstock.com/Home-Garden/Cooper-Sofa/20876825/product.html?refccid=X72M2OFMWBMJLDSOQD7BI6PQNE&searchidx=1990,Cooper Sofa,26684793,"Cooper Sofa Set In Pumpkin J&M Is proud to present the new Cooper Sofa Set. A marvel in both design and quality this sofa set is gorgeously crafted in premium Italian leather all around. The Cooper Sofa Set features adjustable ratchet headrest for comfort and relaxation which combines elegant clean lines, with functionality for a sophisticated look. This set is stocked as shown but can be special ordered in a wide array of colors. Dimensions: Sofa: 82""W x 41""D x 30""-38""H Love: 70""W x 41"" x 30""-38""H Chair: 44""W x 41"" x 30""-38""H Seat Height: 19"" Seat Depth: 21"" Arm Height: 25""",Modern & Contemporary,Leather,Sofa,Orange,0.0
990,https://www.overstock.com/Home-Garden/Harrison-Modern-Black-Leather-Sofa/24151806/product.html?refccid=X72M2OFMWBMJLDSOQD7BI6PQNE&searchidx=1991,Harrison Modern Black Leather Sofa,29599814,"Harrison Modern Black Leather Sofa features a sturdy plastic construction with attractive tailored upholstered arms and raised rounded legs, seat and back are upholstered with soft black bonded leather, the oversized back cushions are removable for cleaning and have a hook and loop system to keep cushions in place, while cushion seat is sewed-in and non-removable and don't go all the way to the frame to keep items within reach. This sofa is suitable for any office reception area, waiting room, or to be used in your living room. You can be assured that this sofa will provide a nice contemporary look to match your decor. Not only will this sofa fit in a professional environment, but will add a modern look to your home. Complement your living room, sitting room or office with this versatile piece. Spot clean with a damp cloth and a neutral detergent.",Modern & Contemporary,"Bonded Leather, Leather",Sofa,Black,0.0
991,https://www.overstock.com/Home-Garden/Zapata-Contemporary-Linen-Sofa/14690895/product.html?refccid=X72M2OFMWBMJLDSOQD7BI6PQNE&searchidx=1992,Zapata Contemporary Linen Sofa,21223619,"Update your living room decor with this Zapata Contemporary Linen Sofa. The cover fabric is extremely comfortable and the sofa features decorative nailhead trim and loose seat and back cushions with thick padding.  Available in blue or red, this set is sure to be a great addition to any living room. ",Traditional,"Foam, Linen, Wood",Sofa,"Blue, Red",0.0
992,https://www.overstock.com/Home-Garden/Jessica-Dark-Chocolate-Velvet-Recliner-Sofa/12853619/product.html?refccid=X72M2OFMWBMJLDSOQD7BI6PQNE&searchidx=1993,Jessica Dark Chocolate Velvet Recliner Sofa,19616738,"Complete your living room with the unbeatable comfort of the Jessica recliner sofa. The plush armrests, overstuffed foam seats, and extending reclining leg rests are upholstered in a luxurious dark chocolate velvet fabric. This 3-seat sofa features a hardwood frame for long-lasting durability.","Casual, Transitional, Tropical","Fabric, Velvet",Sofa,Brown,0.0
993,https://www.overstock.com/Home-Garden/Linen-Fabric-2-Pieces-Sofa-Set-In-Gray/20625845/product.html?refccid=X72M2OFMWBMJLDSOQD7BI6PQNE&searchidx=1994,Linen Fabric 2 Pieces Sofa Set In Gray,26465024,"This 2 pieces sofa set is a perfect furniture set to adorn in any living space. Each piece is upholstered in gray linen-like cushioned fabric with asymmetric tufting and light accent stitching. Adorn your seating with accent pillows for added flair. This sofa set comprises one loveseat and one sofa. Does not include table or any featured product other than one loveseat and one sofa with pillows. Loveseat 58"" x 32"" x 36"" H Sofa 71"" x 32"" x 36"" H",Americana,Poly Synthetic Fiber,Sofa,Grey,0.0
994,https://www.overstock.com/Home-Garden/Offex-HERCULES-Diplomat-Series-Gray-Leather-Sofa/16791529/product.html?refccid=X72M2OFMWBMJLDSOQD7BI6PQNE&searchidx=1995,Offex HERCULES Diplomat Series Gray Leather Sofa,23097334,"Contemporary Design. Office or Home Office Seating. Flared Arms. Plush Seat and Back. Fixed Seat and Back Cushions. Foam Filled Cushions. Sturdy Hardwood Construction. Black Wood Feet. Gray LeatherSoft Upholstery. LeatherSoft is leather and polyurethane for added Softness and Durability. CA117 Fire Retardant Foam. Seat Size: 59""W x 20""D x 18""H, Back Size: 67""W x 16""H, Arm Height From Floor: 24.75""H, Arm Height From Seat: 8.5""H, Overall Dimensions: 29""D x 70""W x 32.25""H",Tight Back,Leather,Sofa,,0.0
995,https://www.overstock.com/Home-Garden/Exceptional-Designs-Microfiber-Reclining-Sofa/10356136/product.html?refccid=X72M2OFMWBMJLDSOQD7BI6PQNE&searchidx=1996,Exceptional Designs Microfiber Reclining Sofa,17464527,"This contemporary, motion sofa offers the perfect balance of relaxation and the quality upholstery construction that ensures your enjoyment for years to come. Reclining furniture offers the best in relaxation for you to kick up your feet to watch TV, work on a laptop, or to just hang out with family and friends. The plush bustle back and heavily padded arms makes this a great chair to curl into. The casual design of this sofa will make it a great addition to your living room or family room.",Modern & Contemporary,"Foam, Microfiber, Polyester, Steel, Wood",Sofa,"Brown, Tan",0.0
996,https://www.overstock.com/Home-Garden/Premium-Velvet-like-Fabric-Sofa-Light-Gray/21753077/product.html?refccid=X72M2OFMWBMJLDSOQD7BI6PQNE&searchidx=1997,"Premium Velvet-like Fabric Sofa, Light Gray",27458501,"Upgrade from a regular furniture to this beautifully designed sofa as it is a pack of all you can ask from a furniture piece. The high, flaring armrests wrap around both sides, gently cradling the lengthy seat cushion between adds to its comfortability. A series of varied patterned accent pillows accompany this sofa very well, offering customizable comfort and adding plenty of style to the design. Sofa: 90""W X 40""D X 36""H (Seat Height: 27"", Seat Depth: 27"")",Americana,Velvet,Sofa,Grey,0.0
997,https://www.overstock.com/Home-Garden/Simmons-Upholstery-Alamo-Taupe-Sofa/21881188/product.html?refccid=X72M2OFMWBMJLDSOQD7BI6PQNE&searchidx=1998,Simmons Upholstery Alamo Taupe Sofa,27572725,"Simmons Upholstery brings you tremendous value in the Alamo collection. The frame is constructed of solid hardwood. The back cushions are attached. The seat cushions are detached and feature sinuous wire springs and high-density foam providing exceptional comfort. The fabric is 100 percent polyester; presents soft chenille with multi-colored yarns. Four 22-inch accent pillows are included. Soft flare and welted arms with boxed and welted seat and back cushions. Each sofa is made to order, with precise attention to detail and quality. Proudly made in the U.S.A., Simmons Upholstery & Casegoods is a brand you can trust.",Transitional,"Plastic, Polyester, Wood",Sofa,Taupe,0.0
998,https://www.overstock.com/Home-Garden/Signature-Design-by-Ashley-Mellen-Contemporary-Walnut-Sofa/21022701/product.html?refccid=X72M2OFMWBMJLDSOQD7BI6PQNE&searchidx=1999,"Signature Design by Ashley, Mellen Contemporary Walnut Sofa",26812869,"Indulge in the pleasure of real leather at a price sure to entice with this sumptuous sofa. Upholstered in leather everywhere your body touches, this decidedly contemporary sofa with clean, linear profiling and cool channel tufting is sure to make a handsome statement. Cleverly styled pillow top armrests make the feel-good experience that much sweeter.",Modern & Contemporary,Leather,Sofa,Brown,0.0
999,https://www.overstock.com/Home-Garden/SofaTrendz-Destiny-Purple-White-Sofa/20846580/product.html?refccid=X72M2OFMWBMJLDSOQD7BI6PQNE&searchidx=2000,SofaTrendz Destiny Purple & White Sofa,26657879,"Bursting with bold colors and cheerful contemporary style, the Destiny sofa is a striking and visually brilliant way to enhance the appeal of your living/entertainment/seating area. This sofa has a two-tone color scheme of vivid ""purple"" and classic matte white, in a soft microfiber and pu material, giving flexibility and ease in coordinating room décor. Additional design features include matching throw pillows in complimentary tones/patterns, giving this an added flair and versatile decorating possibilities. Quality craftsmanship in every detail ensures durability and lasting wear. This design incorporates solid hardwoods, sinuous spring cushioning and high density padding for that bounce back feel every time you sit. Choosing the Destiny sofa will give your seating area the eye-catching and vibrant update you are looking for and is an outstanding choice in home furnishings. Made in the USA. SOFA ONLY",Track Arms,Polyester Blend,Sofa,Purple,0.0
1000,https://www.overstock.com/Home-Garden/Fabric-Traditional-Sofa-Accented-With-Nailhead-Details-And-Button-Tuftings-Gray/21465739/product.html?refccid=X72M2OFMWBMJLDSOQD7BI6PQNE&searchidx=2001,"Fabric Traditional Sofa Accented With Nailhead Details And Button Tuftings, Gray",27203990,"Perfect to restyle your space and worth to replace your old sofa, this Traditional Sofa is a real classic. Made from Gray fabric, the sofa features nail head trims, button tufting, rolled arms and a high level of the comfort zone. It does not include any other featured product other than a sofa.",Americana,Wood,Sofa,Grey,0.0
1001,https://www.overstock.com/Home-Garden/Simon-Li-Arnstein-Top-Grain-Leather-Sectional-Wedge/23566127/product.html?refccid=X72M2OFMWBMJLDSOQD7BI6PQNE&searchidx=2002,Simon Li Arnstein Top Grain Leather Sectional Wedge,29069595,"Create a sophisticated look with this beautiful sectional wedge by Simon Li. Made from top grain leather and engineered wood, this piece will be a great addition to your sofa and love seat.",Traditional,"Leather, Metal",Sofa,Grey,0.0
1002,https://www.overstock.com/Home-Garden/Emerald-Home-Nelson-Almond-Brown-Sofa/18045861/product.html?refccid=X72M2OFMWBMJLDSOQD7BI6PQNE&searchidx=2003,Emerald Home Nelson Almond Brown Sofa,24210808,"When comfort is at the top of your list, your search ends with the Nelson upholstery collection from Emerald Home. A subtle stripe detail enhances the sanded microfiber. The supple fabric, oversized cushions, and pillowtop arms are perfectly suited for lounging. This collection is ready to outfit your family room, media room, or bonus room. Find your new favorite seat in the house, with Nelson.",Modern & Contemporary,Fabric,Sofa,Brown,0.0
1003,https://www.overstock.com/Home-Garden/Sitswell-Landon-Light-grey-Tufted-Fabric-Sofa/22538302/product.html?refccid=X72M2OFMWBMJLDSOQD7BI6PQNE&searchidx=2004,Sitswell Landon Light-grey Tufted Fabric Sofa,28158239,"Enjoy easy comfort thanks to the loose back and semi-soft seats of this sofa. Featuring tufting and fabric upholstery, this full-sized sofa brings an elegant modern look to your living room.",Modern & Contemporary,Fabric,Sofa,Grey,0.0
1004,https://www.overstock.com/Home-Garden/Kennedy-Mid-century-Modern-Gosford-Tailored-Twill-Classic-Sofa/10773518/product.html?refccid=X72M2OFMWBMJLDSOQD7BI6PQNE&searchidx=2005,Kennedy Mid-century Modern Gosford Tailored Twill Classic Sofa,17823934,"One of the differences you will find in the design of the Kennedy Sofa from that of a typical mid century cube shape is the arms are dropped lower than the height of the back. This lower arm concept is one of the elements responsible for the improved seating comfort. From a visual perspective, the stationary fixed back of Kennedy features a well placed single row of button tufting while still spanning the entire width of the sofa body. The arms do not integrate into back space rather they end where the back begins. This allows for a cleaner, more lineal design visual while accommodating for the practical comforts of everyday use. The three individual mid century modern seat cushion design features a multi-density foam core but you may notice they are plump and amply overstuffed with down. A richly comfortable seating experience results from a streamlined mid century modern seat cushion design. A substantial and intriguing 90 degree angle modern craftsman wooden block leg frame system holds the design to its iconic mid century modern architectural roots. From the wood frame, to the down feather stuffed cushions to the stitching of the upholstery, Kennedy is crafted entirely by hand.  ",Mid-Century Modern,"Fabric, Wood",Sofa,Grey,2.0
1005,https://www.overstock.com/Home-Garden/Fuax-Leather-Upholstered-Adjustable-Sofa-White/21808457/product.html?refccid=X72M2OFMWBMJLDSOQD7BI6PQNE&searchidx=2006,Fuax Leather Upholstered Adjustable Sofa White,27507647,"Bring modern functionality and style to your living or family room with this adjustable sofa. The sofa can be easily flattened and converted into beds when required. This contemporary designed sofa is wrapped in a beautiful white faux leather upholstery with contoured square patterns. Silver finish metal legs enhance the appeal and provide strength. Some assembly may be required. Dimension: Up: 71"" X 34"" X 35""H Flat: 71"" X 47"" X 20""H (Primary Color: White)",Americana,Wood,Sofa,White,0.0
1006,https://www.overstock.com/Home-Garden/American-Eagle-Modern-Ivory-Bonded-Leather-Sofa-with-Ottoman/16930852/product.html?refccid=X72M2OFMWBMJLDSOQD7BI6PQNE&searchidx=2007,American Eagle Modern Ivory Bonded Leather Sofa with Ottoman,23220875,"Bring a beautiful touch of contemporary style to your home with this luxurious bonded leather upholstered living room sofa from American Eagle. This living room sofa is a marvel addition to any home. This beautiful sofa features a stylish design that is highlighted by the rich bonded leather with wheeled ottomans designed to be perfectly tucked under the armrests that are sure to leave a lasting impression. This luxurious sofa is built to last being made from an genuine leather and pvc match with a strong and durable wooden frame. This living room sofa measures 89"" x 37"" x 31"" and each ottoman measures 13"" x 26"" x 15"" to perfectly fit any living room space. Some assembly is required upon delivery to your home. Trust American Eagle Furniture to provide you with only the best in home furniture solutions.",Modern & Contemporary,Leather,Sofa,Off-White,0.0
1007,https://www.overstock.com/Home-Garden/OSP-Home-Furnishings-Russell-3-Seater-Sofa/25444605/product.html?refccid=X72M2OFMWBMJLDSOQD7BI6PQNE&searchidx=2008,OSP Home Furnishings Russell 3 Seater Sofa,30772224,"Invite coziness into your home with the comfortable Russell 3 Seater Sofa. Upholstered in a durable polyester fabric with a beautiful array of color choices that include two matching throw pillows. Constructed with coil spring seats, reversible cushions, and tapered solid wood legs in a coffee finish. Meticulously designed for beauty and enduring style, the classic track arm design brings a tailored feel to your living space.",Modern & Contemporary,Polyester,Sofa,"Blue, Brown, Cream, Taupe",0.0
1008,https://www.overstock.com/Home-Garden/Debonair-Sofa-with-2-Pillows-Beige-Fabric/18854695/product.html?refccid=X72M2OFMWBMJLDSOQD7BI6PQNE&searchidx=2009,"Debonair Sofa with 2 Pillows, Beige Fabric",24916273,"This debonair sofa is an ideal choice for any living room. It features knockdown back with loose seat and tufted back cushions. The beige linen with round bun leg is classic and stylish. Pillows are included for better and comfortable back support. This is a perfect set for your living room.. We focus on providing top quality, and value to our customers with our vast selection of product categories which include decorative accessories, accent furniture, mirrors, wall decor, lighting and garden. We are committed to maintain high standards of quality and production.Disclaimer : We ensure that the product delivered to you is unused.There can be very minimal changes from the image provided (color may vary).",Modern & Contemporary,Wood,Sofa,Beige,0.0
1009,https://www.overstock.com/Home-Garden/Handy-Living-Bella-SoFast-Blue-Floral-Slipcover-Sofa-with-Skirt/24309400/product.html?refccid=X72M2OFMWBMJLDSOQD7BI6PQNE&searchidx=2010,Handy Living Bella SoFast Blue Floral Slipcover Sofa with Skirt,29741993,"The Bella SoFast slipcover sofa offers a transitional design with generous seating for up to 3 people. This transitional styled sofa features rolled arms, dark espresso all wood turned front legs and is covered with a sky blue and creamy white floral slipcover creating a chic look for your home.","Traditional, Transitional",Polyester,Sofa,"Blue, Cream",0.0
1010,https://www.overstock.com/Home-Garden/Priage-Mid-Century-Armless-Turquoise-65-inch-Sofa/24224278/product.html?refccid=X72M2OFMWBMJLDSOQD7BI6PQNE&searchidx=2011,Priage Mid-Century Armless Turquoise 65-inch Sofa,29665153,"Sink into comfort on the multiple layers of foam-filled cushions of this sofa. Featuring polyester fabric in solid print, this sofa offers durable service and complements your modern decor.",Mid-Century Modern,Polyester,Sofa,Blue,0.0
1011,https://www.overstock.com/Home-Garden/Polyfiber-2-Pieces-Sofa-Set-With-Accent-Pillows-Dark-Gray/20626001/product.html?refccid=X72M2OFMWBMJLDSOQD7BI6PQNE&searchidx=2012,Polyfiber 2 Pieces Sofa Set With Accent Pillows Dark Gray,26465106,"This 2 piece sofa set can be a great inclusion in your living space. Create a living space with the essentials built for any living space. This 2-piece sofa set features a love seat and 2-seater sofa displays clean lines, curves, and angles in the right places. It also includes accent pillows.ï¿½This will easily blend with rest of your furniture. Does not include table or any featured product other than one loveseat and one sofa with pillows. Loveseat 58"" x 32"" x 36""H Sofa: 72"" x 32"" x 36""H",Americana,Poly Synthetic Fiber,Sofa,Grey,0.0
1012,https://www.overstock.com/Home-Garden/Linen-Like-Fabric-2-Pieces-Sofa-set-In-Light-Brown/20625959/product.html?refccid=X72M2OFMWBMJLDSOQD7BI6PQNE&searchidx=2013,Linen Like Fabric 2 Pieces Sofa set In Light Brown,26465089,"This 2 Piece linen fabric upholstered sofa set is a perfect furniture piece to adorn in any living space, this sofa set includes a linen-like light brown upholstered loveseat and sofa with sloped arms trimmed in nickel finished studs. Each sofa comes with chevron patterned accent pillows. Will blend perfectly with rest of your furniture. Does not include table or any featured product other than one loveseat and one sofa with pillows. Loveseat: 58"" x 32"" x 36"" H Sofa: 83"" x 32"" x 36"" H",Americana,Poly Synthetic Fiber,Sofa,Brown,0.0
1013,https://www.overstock.com/Home-Garden/Adeco-Fabric-Fiber-Sofa-Bed-Sofabed-Lounge-Soft-Cushion-Living-Room-Seat-Metal-legs/14140159/product.html?refccid=X72M2OFMWBMJLDSOQD7BI6PQNE&searchidx=2014,"Adeco Fabric Fiber Sofa Bed Sofabed Lounge, Soft Cushion, Living Room Seat, Metal legs",20743330,"Find some extra seating in your home with this Adeco Fabric Fiber Sofa Bed Sofabed Lounge. Made with polyester and wood, this contemporary piece of furniture is available in a black color that is sure to add an attractive look to any living area. ",Armless,"Fabric, Metal, Polyester","Sleeper Sofa, Sofa",Black,0.0
1014,https://www.overstock.com/Home-Garden/Linen-Like-Fabric-2-Pieces-Sofa-set-In-Chocolate-Brown/20625846/product.html?refccid=X72M2OFMWBMJLDSOQD7BI6PQNE&searchidx=2015,Linen Like Fabric 2 Pieces Sofa set In Chocolate Brown,26464950,"This 2 Piece linen fabric upholstered sofa set is a perfect furniture piece to adorn in any living space, this sofa set includes a linen-like chocolate brown upholstered loveseat and sofa with sloped arms trimmed in nickel finished studs. Each sofa comes with chevron patterned accent pillows. Will blend perfectly with rest of your furniture. Does not include table or any featured product other than one loveseat and one sofa with pillows. Loveseat: 58"" x 32"" x 36"" H Sofa: 83"" x 32"" x 36"" H",Americana,Poly Synthetic Fiber,Sofa,Brown,0.0
1015,https://www.overstock.com/Home-Garden/Signature-Design-by-Ashley-Creeal-Heights-Contemporary-Midnight-Blue-Ink-Sofa/20834902/product.html?refccid=X72M2OFMWBMJLDSOQD7BI6PQNE&searchidx=2016,Signature Design by Ashley Creeal Heights Contemporary Midnight Blue Ink Sofa,26647350,"Stretch away the day's worries on this contemporary ink sofa. This sofa's sloped arms and pillow back offer relieving support and upper body cushioning, with sumptuous upholstery and a deep palette presenting minimalist elegance.",Modern & Contemporary,Polyester,Sofa,Blue,0.0
